Category1;Value1;Value2
A;8.372271495975564;35.99857446163072
B;8.53419476702455;14.648714031530748
B;12.914388128488419;20.524050689127808
B;10.207356682380208;21.065973138183583
A;9.940898262349348;17.669744788639342
D;12.77851367915806;9.452042313338497
C;11.67715559300488;18.711317066216797
B;10.06099210539357;30.75103605889163
B;9.769402331095446;18.81394126600623
B;10.597426745890704;25.40614661460191
B;12.292164428439673;33.87690600039172
B;11.242209699863395;26.75586564851855
B;7.652473287281222;23.201945383835508
C;9.769364860159115;25.74800416367731
B;10.627032665927619;24.084794751878903
B;12.395636886876996;18.61094324977838
A;10.045193700895862;13.912659891733721
B;10.281957495283917;20.75287204115161
A;10.88595743817385;22.715220264228314
B;8.059181998310468;17.664341486271834
E;9.98168785911267;26.935485095317002
C;13.338641530031294;17.787367139916253
B;9.098255090156226;11.524670891816124
C;7.35011003305439;15.444290790623922
C;10.65001211692924;27.26269061688531
C;10.265130275396421;12.67145803879757
A;8.17017702229054;22.354115572726858
D;8.471448632025552;13.120051188674621
A;9.300056189804607;20.382405976781833
A;10.598066107142602;17.62252901709865
B;9.47857281856886;16.959826387637456
A;10.332713252402467;20.568871100445634
A;12.319477915245603;24.547233952623902
E;12.41819356982911;22.549518342541944
C;10.17217552069164;19.816242187184624
A;9.108586165830033;12.015005508466487
C;10.981537360880555;14.17817516849119
B;11.937966289467761;24.329789707230177
A;9.493118158474411;28.720193685180394
A;11.544968112057434;21.592357122943046
B;7.208491134298544;26.170481629450023
E;9.0192089659309;21.53030775205766
B;10.290724534216167;5.363627042901557
D;11.098788394432349;12.557771526192935
B;6.893497315336685;28.557089796269935
A;7.9568698052848585;23.086591783775564
C;7.5374348744228525;41.34149130458241
D;10.808167614201219;22.45496152622575
D;11.66937423070605;30.409389226924876
B;9.175835265620593;8.892562746954832
A;10.921902390292754;28.378685425524306
B;9.10203983750333;19.40446575869475
A;10.440070570563933;19.475669900854015
A;6.860453838494313;29.933413717992536
B;12.195458761243703;12.237539600459984
A;9.960426004970886;19.4289443067213
C;6.744370779829298;23.711469366803318
D;11.302214634082238;20.29795672738483
E;6.6613334800262045;24.629555202041974
C;10.18713700829381;10.19426126481317
B;9.407069605853234;20.37601403366835
B;11.670058885484718;10.732756662295818
D;8.222792651702225;27.593408669858913
C;8.109989073540108;13.35282828384239
D;6.58128227968673;29.511788283208674
C;9.718005844615076;18.87230523151608
D;8.977034135522855;15.96615353685318
A;8.310690427290403;28.36059876315635
A;7.178208752757185;16.855077552969043
A;11.024489462470484;26.474253202675413
B;8.614123352199181;18.449149011909977
B;12.549077769577;23.25070183171325
E;8.561427017542206;25.616658854285436
B;13.295158491811577;24.059242679992167
B;10.46360644951509;13.591852027485682
A;8.90615431598668;28.115634347783086
E;9.69204890212263;26.46159186276738
A;9.975672000679486;16.095531567762386
C;13.49017986114083;16.689257010978146
B;8.189372473487776;29.303726299039973
B;7.600537900919603;15.541013020164662
B;8.650415192759048;29.16631408133714
C;9.868649756675577;27.38052621654568
A;12.360314722931193;33.33494954526723
A;12.8870183753478;18.386539073237557
B;5.1980953427242165;21.965249435807966
A;12.493145152576911;17.68535302047677
B;12.723618719257752;33.82616352720097
B;6.697812441489622;26.747052590408657
B;10.763180146122089;20.702543797278754
E;12.342922180281866;22.803730768466394
B;10.185188278715172;19.482158769231013
A;10.388591626568953;26.184019121853378
A;8.208961039583684;23.20963502836877
A;11.010802663756973;23.595655555745104
B;9.942408219850092;20.844390178431613
C;8.611094811856159;32.805953546024085
B;10.189315799795708;18.09606670166263
E;11.367219546752922;22.494360629258164
C;7.534861591401749;27.897360092829857
D;11.006158826858327;23.34126665347725
E;7.820604122635296;17.70750003272128
A;5.705165767067868;28.995421339900755
B;10.88011443364125;22.79612692489514
A;8.860764914630174;26.18699906892764
D;13.791946461068827;18.378795496592307
C;12.686447807305308;22.578233812781164
C;13.238769633868825;24.87366466061266
B;11.209198072261724;16.14076402300607
D;8.799672883979264;15.763044485068772
B;9.562352853556959;11.536143188192614
B;10.761820157014096;23.527466475857047
B;11.294069161724215;11.66142297797944
A;12.81038955982976;18.801312891382405
A;12.407206648394958;17.079182740876533
B;9.57680123330023;14.47566346068325
B;13.012009055127018;11.31578295394223
C;7.4856245634703615;21.6290319447795
A;7.890827291437794;31.550511468600185
A;10.653215492406035;11.96791725566875
B;9.484356458800624;19.72422593807445
C;9.537513828818515;14.95584732693159
A;11.441667609051832;18.289397639844665
B;7.776750347963723;22.861043127879213
B;11.727104719513207;12.702075526310182
A;8.773032730923095;11.51515363546959
B;8.57515625189722;27.512971913129803
E;13.233843233560012;14.73062187646661
B;12.376337979396569;25.013538651583506
D;8.13675441651902;21.273495009250972
E;12.434821172469402;19.537273101108482
C;9.629651866815406;27.041292916870546
E;7.314672738309895;11.70213305690785
B;10.216933409826765;26.022387917972814
A;9.236828280423127;17.098598548999906
C;12.029845074500553;11.87265204994978
A;11.569547021079549;44.16585915392663
C;11.399388277442016;36.282607324131
A;8.144750888181445;32.89779315836218
A;11.50559807984758;32.55091893923769
C;11.137829742950643;13.952935488918097
A;12.065049617710253;4.803043006386391
C;13.001644959627699;21.78395187543697
A;9.380412865183784;26.50225108304643
E;8.83932278831988;15.585900971458633
E;9.664154649465079;23.512572922501224
B;8.759446735202157;24.24717524569394
B;9.960825413952369;30.05271010299452
C;9.799750601485588;27.42109593589349
A;11.215536721528817;19.179172836382048
B;10.538876500020526;18.275285316981375
A;10.584522474010429;29.734764366067203
D;12.188449991946968;23.08578589894288
B;11.978348247506677;24.820929300007187
B;10.641861048983612;7.7688610421091
B;8.9667423317773;7.1179240517677
B;7.987058648780156;10.758583260051138
A;7.962107881752818;29.147530533293818
B;9.114868549586232;18.027460551107254
A;9.18327798289771;19.484904492807647
A;9.250434801027625;15.417641947214243
B;10.504438040742523;19.73444573363575
A;10.24818429670049;15.607360220256705
C;9.12900960813466;28.26414003954645
E;8.122470312898951;35.006811426806486
A;9.383707280248572;15.106481309935821
B;10.443251643695262;14.448728097236085
E;9.607737747501243;14.3434315818395
A;11.642723785432908;24.4845486385441
C;10.321301689921398;19.08361373746819
D;9.879994405875623;12.178736813715743
A;8.803511957129748;27.669586923328882
A;9.956891118959732;1.4837486597855118
D;10.109857084433157;22.60165512764209
C;7.924129580256661;27.0873181077374
A;6.721440072757523;14.021253004231642
A;9.154154978932022;32.0242398717274
B;12.43514147972905;21.46989188392728
B;12.523389077475802;18.85882823082833
B;10.673706373844997;18.95394730508461
E;10.916186168638017;17.414329286744056
A;10.27793484760414;18.923791992411665
B;7.7777714552602815;17.79960184197076
D;8.24223351778833;7.409162105225851
B;12.16594693799561;27.989898633345387
E;8.426828821355972;24.837877085200866
A;9.017148943686365;15.638085145614932
B;7.377117235773861;27.704030130029366
B;8.446572239958321;29.073563298600476
B;9.617329738842999;22.51855674667794
B;8.774701307513446;19.632942174626358
D;9.146009033153723;11.12776809120398
B;10.529544373969104;10.886563557657219
B;7.474821601030728;21.83375569901681
A;11.223941097771418;13.787457286954673
C;8.112239376589429;19.434584940479446
A;9.147143591672098;29.766875618646704
A;12.543551117944602;12.578049884709955
D;10.98813421710964;21.909471713049253
B;9.523189055977662;21.610830320303766
C;10.238370014391453;20.942617808307197
A;8.418530615872031;15.313955157533627
D;6.2582075897702865;25.104386543438302
C;12.104694011130082;20.366177049288492
A;9.82342474540699;1.1401947211639225
E;7.535572762097988;16.269208759069794
B;7.81535097864492;14.04235148792008
A;10.148164691043808;20.969698759141327
E;9.583947522642179;9.27233863757095
A;12.206153299622805;21.119056176682278
B;11.008511943826514;25.24795667421013
A;9.603212338406687;10.669941611364392
B;9.746109446880235;18.716170668119613
B;11.670812696456306;21.58752188828378
B;5.962033085627819;15.809043232228284
B;11.050991136035755;30.49504463929115
A;12.760900483525816;28.701219213718083
A;6.1464593765275755;25.30229137653668
B;8.452262378377116;13.045170926259896
B;9.306923514268902;16.497213206366027
A;10.761592472375344;23.03025406521729
A;6.165781327853826;18.37349774957106
A;9.519303320095153;17.64150955257884
E;9.521155839159054;26.456439293860797
B;10.654402802366082;18.122107454709816
A;8.401419063810675;9.996351973875829
C;9.094894781793538;20.77313902477585
A;9.98867039222115;21.10851026031718
A;10.793549600696432;21.0075383219688
E;8.931649048055966;20.999463398736243
B;11.586661962529515;11.02918778750877
A;7.050843264594991;22.166278289536887
E;9.028666917618729;22.490523374059244
D;13.094229758298427;15.779942939510423
C;11.972999229077372;12.596133968669955
B;7.522110362744385;14.145670682471476
A;11.137695774058978;20.23506965736666
C;8.409591831151277;22.74017190738261
D;8.843961105415099;15.880388806592821
D;11.989478610112997;23.301277684004244
C;8.270673465543396;22.36202722002755
E;8.951879993991133;15.726575785827379
A;10.74248050209374;19.39097477698904
C;10.911395639003466;18.28251184023451
A;12.461161200847958;14.358169878743226
B;8.761625070611135;25.61584235707936
B;9.343528896827282;22.194681534439837
A;10.680957349104675;14.587398066740686
E;10.417892670447563;25.073611027136906
B;6.345685380162976;15.133173856966305
E;9.439888326331333;21.938455878124053
E;10.033925300829061;13.801409019108291
A;8.705929073592529;22.407798872816457
D;13.031929327284988;21.81697644526098
B;10.04280718089492;27.20180258811929
B;11.583572792540402;17.139104350457902
A;10.73599304886789;24.689155467092533
A;9.57800170502527;22.787766454362682
C;9.219410890467092;17.610918494809052
C;5.518961252161972;29.42619056096016
D;7.89322647388998;30.321932792733204
C;9.315883841245162;17.605653065271902
B;11.72285810488497;14.63393077645832
C;11.599107794262583;21.92583273196472
A;11.20128853180863;21.978974577002738
E;11.334890546641578;17.58626749089703
A;11.630208620807679;8.986156367863103
B;11.26081788704471;22.68761313484489
A;10.223963973984807;16.414113460843694
B;10.169398572086317;22.29889385532164
A;9.825520600234626;20.16485660620927
A;10.298344919762835;18.39004623834274
A;12.365209321726944;21.83758510522416
B;7.989449567862553;18.858846318270736
E;8.21737700456701;32.333083097728995
A;10.544380223144492;25.60422861053904
B;11.319749089714428;19.870302003065593
C;9.335190333921835;14.316353133329677
B;8.358854879029689;27.916611806877146
B;8.354311150021244;18.12885669482002
B;7.68678313112734;18.29939400678038
B;8.064475141458217;20.240208333268022
A;10.248339945556912;7.511213778100446
B;9.837062151353742;23.258593785139205
D;6.085389216832173;22.311360949315134
B;11.340400890498874;26.520747160510208
B;11.37363626094372;21.36652012285826
D;8.953591798620446;13.097134699744748
A;10.010584952713598;20.201930982182468
A;9.422683398535701;2.590317434725595
C;10.913507471507812;23.4828434410751
D;7.960558149427027;31.28351221540983
B;7.981585636581172;13.952819732951923
B;9.810210794943394;13.247066204355438
B;13.437391810988933;19.03052662413318
B;10.844619797223725;23.287862495384076
B;11.190185833613524;13.405564081549365
C;7.931578724890816;8.230012181159312
B;10.955177138130503;21.602098018884526
B;8.585504204951194;16.628391297062546
B;8.24083593268719;24.19908445245425
B;8.25510717997139;27.052914136377936
B;9.461173981224027;19.53457411671393
D;9.418470552617077;10.705444543903784
E;13.110779667524254;15.925911096397417
D;9.12503165887071;26.470477325694063
C;8.363791735360142;18.323778977479936
D;12.937578824273592;19.47075442259645
C;10.318118792192047;31.66244079099564
A;8.48842866853228;18.66931692626574
B;11.638727047956195;25.397554890913753
C;7.087716772424365;7.793023376175119
E;10.767823765959466;23.285539927968898
A;12.25477962685048;15.509354933876509
B;8.202717916913148;17.412239093216993
B;10.075071798822346;13.760782339255734
B;11.622978152430692;31.500661144525473
B;9.045558857852416;17.894171145412145
E;11.488163462371315;16.67854822189242
A;5.28725744663296;17.088783615893313
A;11.041203305651868;17.616896808147906
C;6.847736770948993;24.823157071288385
C;13.189806576772503;20.066010245002648
B;11.434689629696948;22.041795155611815
B;6.988797588786207;8.103632535337482
B;9.301053998016567;28.11647303421163
A;9.392737341802611;18.50558007050874
B;13.472865003428753;10.854461251351694
B;10.885191379101599;11.891329802681161
B;9.064139274730163;17.501326495231478
A;12.694415523004832;32.414197790385984
D;11.316071347745606;16.037544146421226
D;10.828371821344623;19.15333519840572
E;10.767002859989004;33.65811648673304
B;7.684005339053996;37.21670016239338
B;9.415756730763922;25.835950900883134
A;8.81624985442131;23.030745807604
C;9.229507256099037;19.6169669799026
A;9.462421655603988;24.661739191811584
C;11.488494530871614;23.357431949512996
B;10.688470753024939;5.088584668214828
B;8.524910322890895;14.911794059411214
E;12.489897998432426;31.153566101128334
A;11.202947778327282;27.270052475532015
B;7.326139965052256;20.191244007397874
B;6.514368704445712;23.94921076718071
A;7.4345159761048;24.931486931644557
B;12.61947834854064;16.45957744903825
B;11.149448721017352;21.58306306078906
E;8.821579350270278;4.8266244274494206
E;6.417924707915974;32.58605058273349
B;9.769139944123571;37.69675768642294
A;7.535146610854234;30.33107399867651
C;12.189582306143507;12.925704102735011
D;8.713325449740065;9.028507694334547
D;8.858491792488817;20.984642291051465
A;9.578682103971797;24.526479294298184
C;11.234556470812446;22.094409022658912
A;9.92302158927609;22.425733240377284
B;11.224848926754817;10.250262099183532
D;6.262968584346337;14.153703431141723
B;11.833688307805977;22.612637034100857
B;8.223128706149565;12.161248094153372
A;9.087144437394098;28.351723005240373
E;7.956217403849546;13.4023390770332
B;5.341502727399314;15.588250497912863
B;6.6609244774913225;21.65614939208082
B;10.160533361471423;14.90920094370814
D;7.74395520321165;21.36585125870429
C;11.546794532506196;20.964189216294553
C;10.345706312404452;23.294595799081648
B;11.380890791132265;20.222062664902058
C;10.772705854284553;13.739264377124732
E;9.53862679695385;35.39490826468747
C;13.244149927434535;28.037256047786308
D;10.486432628121532;21.281232222233367
D;10.058064105391018;15.320922773458879
E;8.086913393168357;17.738036663324245
B;9.48099484242553;34.456008536178715
B;9.684701831828951;13.175974964845206
A;10.955320575255506;28.495079116357783
C;10.488434813462815;14.754466718474355
A;6.90966918246319;22.214621837887634
B;7.634993222208983;24.705137754633434
C;11.632400406864091;21.19307347335473
A;9.649051094853862;14.803947237978182
B;9.267560312761507;26.06525893670959
D;11.758468430388154;15.08872288545684
B;11.328145693190256;21.464268849773653
B;10.80995850381182;26.464040930453116
B;6.553847775989988;28.475888573603434
B;7.357434400038149;28.225160631303286
B;9.97458957668202;14.446118141964128
D;10.88727536256546;16.971861017927313
B;11.148678010749858;23.88190521992818
B;8.701673922866828;16.726316476125476
B;11.702690461808894;26.853485659260617
B;9.432157554437044;17.297305769599173
D;10.477644716967928;17.21304297992868
C;9.613090600904979;17.047802783211132
D;6.910271233414006;20.21707318359094
B;10.045783821059205;14.962793815291441
A;10.310013993747527;23.27719482766938
E;9.502343988102098;19.24257845735551
A;7.3970327723174485;31.309319352717186
B;10.071557675313548;14.56469077294388
B;10.502192223456541;14.820025423628959
B;12.780145720450387;26.492952446140784
D;8.981892184404689;20.231406414360585
C;8.058681648284804;21.211794362058136
E;11.076851325882437;16.31053027121282
B;10.153074147790841;23.775445607804485
E;9.837395415512368;22.41508302144691
B;11.907769773175698;13.432905126859108
A;8.232071328826091;36.32640093126385
B;11.364964464712562;32.85781674127109
A;10.676057942951484;19.32334324994335
B;10.203870395294887;24.736154644029938
A;9.75911465987382;14.904600230385924
E;7.870477794115301;28.025538997422977
E;4.511267402102739;14.419329055612709
A;7.619433825177891;30.48266683705846
C;10.037121755621554;15.921833264402146
A;12.586808186026557;17.535273559630976
E;14.010965023736983;21.011517608691058
A;7.983125509443741;22.579972427584106
C;11.634999207888983;24.708007538639603
C;13.872858884203847;33.72951964645911
D;9.59903164617941;5.366525440681045
E;12.121941719701589;19.704345606975963
A;9.88363884026421;5.856230053995278
A;8.987538708755805;26.198748703409066
B;8.77378310751611;20.596505181593354
B;8.184313004257529;30.944224559938082
A;8.179042745120405;17.826358630248123
B;7.920254917469453;20.742301828242244
C;11.293648717597994;12.504461090249576
A;10.968475649398984;10.184257226472093
B;8.435787375225232;13.017817971221898
A;9.287808125521837;24.450029978875417
A;11.473110165057257;11.216388090617821
E;8.741036204748553;24.41057837058718
A;9.3935471869844;31.84028300885528
B;9.753900980768181;19.284002890625505
A;10.808788801391357;17.123600037769428
A;9.335331129973161;17.66999160932412
A;7.588948761766588;27.72516979646091
A;5.76761445468843;15.125350182326748
C;6.9539575562476434;18.38726296535105
